140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,130992,LAMBAYEQUE,-79.90620927000,-6.70410837000
140201,LAMBAYEQUE,FERRE├æAFE,FERRE├æAFE,123165,FERRE├æAFE,-79.78803991000,-6.63922698000
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,121763,SANTA CRUZ DE SUCCHABAMBA,-78.94438562000,-6.62613957000
220901,SAN MARTIN,SAN MARTIN,TARAPOTO,121324,TARAPOTO,-76.35981815000,-6.48771702000
010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,624728,SAN NICOLAS / MENDOZA,-77.48219990000,-6.39590702000
060601,CAJAMARCA,CUTERVO,CUTERVO,133200,CUTERVO,-78.81831305000,-6.37735547000
220801,SAN MARTIN,RIOJA,RIOJA,126782,RIOJA,-77.16777252000,-6.06260840000
010301,AMAZONAS,BONGARA,JUMBILLA,132828,JUMBILLA,-77.79809916000,-5.90432416000
160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,118930,YURIMAGUAS,-76.10440535100,-5.89526874900
010701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,110343,BAGUA GRANDE,-78.44220190000,-5.75441765000
060801,CAJAMARCA,JAEN,JAEN,113516,JAEN,-78.80782547000,-5.70880322000
010201,AMAZONAS,BAGUA,BAGUA,122815,BAGUA,-78.53166353000,-5.63906152000
200401,PIURA,MORROPON,CHULUCANAS,122183,CHULUCANAS,-80.16085341000,-5.09655103000
060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,117726,SAN IGNACIO,-79.00497127000,-5.14625044000
160501,LORETO,REQUENA,REQUENA,111047,REQUENA,-73.85638600000,-5.06369292000
200601,PIURA,SULLANA,SULLANA,133505,SULLANA,-80.68738053000,-4.89004390000
160701,LORETO,DATEM DEL MARA├æON,BARRANCA,122971,SAN LORENZO,-76.55451120000,-4.83156860000
050901,AYACUCHO,SUCRE,QUEROBAMBA,127440,QUEROBAMBA,-73.83884087000,-14.01125749000
030701,APURIMAC,GRAU,CHUQUIBAMBILLA,128325,CHUQUIBAMBILLA,-72.70764095000,-14.10538044000
030501,APURIMAC,COTABAMBAS,TAMBOBAMBA,122860,TAMBOBAMBA,-72.17444660000,-13.94619465000
081001,CUSCO,PARURO,PARURO,119410,PARURO,-71.84744051000,-13.76132304000
051001,AYACUCHO,VICTOR FAJARDO,HUANCAPI,126343,HUANCAPI,-74.06630109000,-13.75245483000
090301,HUANCAVELICA,ANGARAES,LIRCAY,117564,LIRCAY,-74.71854352000,-12.98304978000
170301,MADRE DE DIOS,TAHUAMANU,I├æAPARI,112305,I├æAPARI,-69.57741764000,-10.94494366000
050401,AYACUCHO,HUANTA,HUANTA,125318,HUANTA,-74.24789121300,-12.93991344800
090501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,122226,CHURCAMPA,-74.38755656000,-12.73925898000
090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,133207,ACOBAMBA,-74.57118027000,-12.84432478000
151001,LIMA,YAUYOS,YAUYOS,131634,YAUYOS,-75.91868825000,-12.45973429000
090701,HUANCAVELICA,TAYACAJA,PAMPAS,129877,PAMPAS,-74.86842175000,-12.39879260000
120501,JUNIN,JUNIN,JUNIN,115484,JUNIN,-75.99307889000,-11.16104266000
200201,PIURA,AYABACA,AYABACA,113005,AYABACA,-79.71523023000,-4.64022578000
160301,LORETO,LORETO,NAUTA,121391,NAUTA,-73.57545980000,-4.50661633000
200701,PIURA,TALARA,PARI├æAS,128366,TALARA,-81.27182053000,-4.57969115000
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,125592,CABALLO COCHA,-70.51679052000,-3.90599140000
240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,112401,ZORRITOS,-80.67628740000,-3.68066765000
240301,TUMBES,ZARUMILLA,ZARUMILLA,122029,ZARUMILLA,-80.27502228000,-3.50068040000
160801,LORETO,PUTUMAYO,PUTUMAYO,311264,SAN ANTONIO DEL ESTRECHO,-72.66825135000,-2.44719667000
160601,LORETO,UCAYALI,CONTAMANA,128671,CONTAMANA,-75.00906072000,-7.35052054000
010501,AMAZONAS,LUYA,LAMUD,130018,LAMUD,-77.95195967000,-6.13903176000
210601,PUNO,HUANCANE,HUANCANE,117513,HUANCANE,-69.76143802000,-15.20411540000
